dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,42.085641,6.174432,12.665670,3.105042,-1.173778,0.094905,3.726118
0.020000,42.034238,6.140429,12.727302,3.081605,-1.171896,0.094120,3.725896
0.020000,41.983217,6.106696,12.788466,3.058204,-1.170026,0.093467,3.725642
0.020000,41.932577,6.073234,12.849163,3.034843,-1.168054,0.098620,3.725356
0.020000,41.882316,6.040045,12.909393,3.011516,-1.166330,0.086194,3.725039
0.020000,41.832433,6.007129,12.969158,2.988226,-1.164531,0.089944,3.724691
0.020000,41.782926,5.974487,13.028457,2.964975,-1.162528,0.100142,3.724315
0.020000,41.733794,5.942120,13.087292,2.941757,-1.160917,0.080543,3.723909
0.020000,41.685036,5.910029,13.145664,2.918575,-1.159088,0.091464,3.723476
0.020000,41.636650,5.878213,13.203572,2.895431,-1.157224,0.093185,3.723015
0.020000,41.588635,5.846675,13.261019,2.872317,-1.155669,0.077792,3.722527
0.020000,41.540991,5.815413,13.318004,2.849244,-1.153646,0.101110,3.722013
0.020000,41.493715,5.784429,13.374528,2.826199,-1.152240,0.070319,3.721473
0.020000,41.446808,5.753724,13.430592,2.803195,-1.150217,0.101164,3.720909
0.020000,41.400267,5.723297,13.486196,2.780220,-1.148774,0.072141,3.720320
0.020000,41.354092,5.693148,13.541342,2.757280,-1.146967,0.090332,3.719708
0.020000,41.308282,5.663279,13.596029,2.734375,-1.145243,0.086208,3.719072
0.020000,41.262837,5.633689,13.650259,2.711499,-1.143801,0.072087,3.718415
0.020000,41.217754,5.604378,13.704032,2.688662,-1.141875,0.096313,3.717735
0.020000,41.173034,5.575347,13.757349,2.665855,-1.140366,0.075443,3.717035
0.020000,41.128675,5.546595,13.810211,2.643078,-1.138853,0.075646,3.716314
0.020000,41.084677,5.518123,13.862618,2.620333,-1.137209,0.082224,3.715573
0.020000,41.041040,5.489930,13.914570,2.597627,-1.135327,0.094092,3.714813
0.020000,40.997762,5.462017,13.966069,2.574946,-1.134026,0.065042,3.714034
0.020000,40.954842,5.434383,14.017115,2.552298,-1.132437,0.079465,3.713237
0.020000,40.912282,5.407029,14.067709,2.529680,-1.130860,0.078835,3.712423
0.020000,40.870078,5.379953,14.117851,2.507094,-1.129296,0.078188,3.711591
0.020000,40.828232,5.353156,14.167541,2.484539,-1.127746,0.077526,3.710743
0.020000,40.786743,5.326637,14.216782,2.462015,-1.126209,0.076847,3.709880
0.020000,40.745610,5.300397,14.265572,2.439522,-1.124686,0.076155,3.709001
0.020000,40.704832,5.274434,14.313913,2.417058,-1.123174,0.075618,3.708107
0.020000,40.664410,5.248749,14.361806,2.394624,-1.121689,0.074217,3.707200
0.020000,40.624343,5.223340,14.409250,2.372220,-1.120199,0.074507,3.706279
